공고명,지원대상,주관기관,사업유형,신청기간,등록일자,해시태그,url,공고번호
[전남] 청년 희망 일자리 지원사업 참여기업 3차 모집 공고,중소기업,전라남도,유관기관지원사업,예산 소진시까지,2025-01-15T10:37:47,"['인력', '전남', '청년희망일자리', '전라남도중소기업일자리경제진흥원', '직무교육', '커뮤니티', '인센티브', '인건비', '사회적경제기업', '전라남도', '2025']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103717,
[경남] 2025년 소상공인 정책자금 운용계획 공고,소상공인,경상남도,유관기관지원사업,예산 소진시까지,2025-01-14T13:10:14,"['금융', '경남', '긴급경영특별자금', '버팀목', '희망두드림', '명절특별자금', '경영안정자금', '경남신용보증재단', '운전자금', '정책자금', '시설자금', '경상남도', '소상공인', '2025', '특별자금']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103705,
출산육아기 고용안정장려금(2025년 고용창출장려금 및 고용안정장려금 사업 공고),중소기업,고용노동부,유관기관지원사업,2025-01-01 ~ 2025-12-31,2025-01-14T10:02:23,"['인력', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '육아기근로시간단축지원금', '대체인력지원금', '육아휴직지원금', '출산육아기 고용안정장려금', '일가정양립환경개선지원', '워라밸일자리장려금', '출산육아기고용안정장려금', '고용촉진장려금', '2025', '고용안정장려금', '고용창출장려금', '고용노동부', '직접수행', '업무분담지원금']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103692,
워라밸일자리 장려금(소정근로시간단축제)(2025년 고용창출장려금 및 고용안정장려금 사업 공고),중소기업,고용노동부,유관기관지원사업,2025-01-01 ~ 2025-12-31,2025-01-14T09:58:25,"['인력', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '일가정양립환경개선지원', '워라밸일자리장려금', '출산육아기고용안정장려금', '고용촉진장려금', '고용안정장려금', '고용창출장려금', '고용노동부', '직접수행', '2025', '소정근로시간단축제', '임금감소액보전금']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103691,
고용촉진장려금(2025년 고용창출장려금 및 고용안정장려금 사업 공고),중소기업,고용노동부,유관기관지원사업,2025-01-01 ~ 2025-12-31,2025-01-14T09:55:40,"['인력', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '일가정양립환경개선지원', '워라밸일자리장려금', '출산육아기고용안정장려금', '고용촉진장려금', '고용안정장려금', '고용창출장려금', '고용노동부', '직접수행', '2025']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103673,
일ㆍ가정 양립 환경개선 지원(일ㆍ생활균형 인프라 구축비)(2025년 고용창출장려금 및 고용안정장려금 사업 공고),중소기업,고용노동부,유관기관지원사업,2025-01-01 ~ 2025-12-31,2025-01-14T09:52:31,"['인력', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '선택근무', '일가정양립환경개선지원', '워라밸일자리장려금', '출산육아기고용안정장려금', '유연근무', '고용촉진장려금', '고용안정장려금', '고용창출장려금', '원격근무', '재택근무', '고용노동부', '직접수행', '2025', '일생활균형 인프라 구축비']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103690,
일ㆍ가정 양립 환경개선 지원(유연근무제 장려금)(2025년 고용창출장려금 및 고용안정장려금 사업 공고),중소기업,고용노동부,유관기관지원사업,2025-01-01 ~ 2025-12-31,2025-01-14T09:47:54,"['인력', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '유연근무제장려금', '육아기시차출퇴근', '선택근무', '일가정양립환경개선지원', '워라밸일자리장려금', '출산육아기고용안정장려금', '유연근무', '고용촉진장려금', '2025', '고용안정장려금', '고용창출장려금', '원격근무', '재택근무', '고용노동부', '직접수행']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103670,
워라밸일자리 장려금(실근로시간단축제)(2025년 고용창출장려금 및 고용안정장려금 사업 공고),중소기업,고용노동부,유관기관지원사업,2025-01-01 ~ 2025-12-31,2025-01-14T09:40:10,"['인력', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '단축장려금', '근로문화개선', '단축근로', '일가정양립환경개선지원', '워라밸일자리장려금', '출산육아기고용안정장려금', '고용촉진장려금', '2025', '고용안정장려금', '고용창출장려금', '고용노동부', '직접수행', '실근로시간단축제']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103669,
2025년 장애인 신규고용장려금 사업 공고,중소기업,고용노동부,유관기관지원사업,예산 소진시까지,2025-01-14T09:20:34,"['인력', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '신규고용장려금', '장애인일자리창출', '2025', '장려금', '한국장애인고용공단', '장애인', '고용노동부', '일자리', '고용', '지원사업']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103685,
[인천] 부평구 2025년 중소기업(소상공인) 운전자금(이차보전금) 융자계획 공고,중소기업,인천광역시,유관기관지원사업,예산 소진시까지,2025-01-14T09:19:16,"['금융', '인천', '제조업관련업', '2025', '이차보전금', '운전자금', '육성기금', '부평구', '기초자치단체', '인천광역시', '융자', '소상공인', '중소기업']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103667,
2025년 고용창출장려금 및 고용안정장려금 사업 공고,중소기업,고용노동부,유관기관지원사업,2025-01-01 ~ 2025-12-31,2025-01-13T13:41:09,"['인력', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '2025', '고용노동부', '직접수행', '고용창출장려금', '고용안정장려금', '워라밸일자리장려금', '일가정양립환경개선지원', '고용촉진장려금', '출산육아기고용안정장려금']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103640,
전국 여성CEO 경영연수(2025년 여성기업육성사업 통합 공고),여성기업,중소벤처기업부,유관기관지원사업,추후 공지,2025-01-10T15:39:42,"['인력', '수출', '내수', '창업', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '체험형프로그램', '여자대학', '여자고교', '미래여성경제인육성', '여성기업 ', '2025', '재학생', '노하우', '여성기업종합지원센터', 'CEO', '중소벤처기업부']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103600,
미래 여성경제인 육성(2025년 여성기업육성사업 통합 공고),여성기업,중소벤처기업부,유관기관지원사업,추후 공지,2025-01-10T15:36:44,"['인력', '수출', '내수', '창업', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '체험형프로그램', '여자대학', '여자고교', '미래여성경제인육성', '여성기업 ', '2025', '재학생', '노하우', '여성기업종합지원센터', 'CEO', '중소벤처기업부']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103619,
여성 CEO 비즈니스 아카데미(2025년 여성기업육성사업 통합 공고),여성기업,중소벤처기업부,유관기관지원사업,추후 공지,2025-01-10T15:31:29,"['인력', '수출', '내수', '창업', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '여성CEO비즈니스아카데미', '여성기업 ', '2025', '맞춤형교육', '경쟁력강화', '예비여성창업자', '여성기업종합지원센터', 'CEO', '네트워킹', '중소벤처기업부']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103599,
여성기업 경영애로 지원센터(2025년 여성기업육성사업 통합 공고),여성기업,중소벤처기업부,유관기관지원사업,추후 공지,2025-01-10T13:58:06,"['인력', '수출', '내수', '창업', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '여성기업법', '여성기업제품', '여성기업우대사업', '여성기업확인서발급', '여성기업 ', '2025', '여성기업종합지원센터', 'CEO', '중소벤처기업부']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103617,
여성기업 제품 공공구매 확대 지원(2025년 여성기업육성사업 통합 공고),여성기업,중소벤처기업부,유관기관지원사업,추후 공지,2025-01-10T13:48:27,"['인력', '수출', '내수', '창업', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '여성기업법', '여성기업제품', '여성기업우대사업', '여성기업확인서발급', '여성기업 ', '2025', '여성기업종합지원센터', 'CEO', '중소벤처기업부']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103598,
여성기업 확인서 발급(2025년 여성기업육성사업 통합 공고),여성기업,중소벤처기업부,유관기관지원사업,추후 공지,2025-01-10T13:44:52,"['인력', '수출', '내수', '창업', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '여성기업법', '여성기업제품', '여성기업우대사업', '여성기업확인서발급', '여성기업 ', '2025', '여성기업종합지원센터', 'CEO', '중소벤처기업부']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103615,
여성기업 판로역량 강화 지원(2025년 여성기업육성사업 통합 공고),여성기업,중소벤처기업부,유관기관지원사업,추후 공지,2025-01-10T13:35:19,"['인력', '수출', '내수', '경영', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '여성기업판로역량강화지원', '여성기업 ', '2025', '판로확장', '여성기업종합지원센터', 'CEO', '창업7년미만', '예비창업자', '판로개척', '컨설팅', '중소벤처기업부']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103614,
여성창업 액셀러레이팅(2025년 여성기업육성사업 통합 공고),여성기업,중소벤처기업부,유관기관지원사업,추후 공지,2025-01-10T13:30:28,"['인력', '수출', '내수', '창업', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '여성창업액셀러레이팅', '우수여성창업자', '여성기업 ', '2025', '기업경영', '사업화지원', '여성창업자', '발굴', '여성기업종합지원센터', 'CEO', '창업7년미만', '육성', '예비창업자', '컨설팅', '중소벤처기업부']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103613,
여성창업 보육센터 운영(2025년 여성기업육성사업 통합 공고),여성기업,중소벤처기업부,유관기관지원사업,상시 접수,2025-01-10T13:12:27,"['인력', '수출', '내수', '창업', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '여성기업 ', '2025', '기업경영', '여성창업자', '예비여성창업자', '창업초기기업', '공공구매', '창업3년미만', '여성기업종합지원센터', 'CEO', '컨설팅', '중소벤처기업부']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103597,
재창업자금(2025년 중소기업 정책자금 융자계획 공고),중소기업,중소벤처기업부,유관기관지원사업,예산 소진시까지,2025-01-10T10:14:41,"['금융', '경영', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '재창업자금', '2025', '재창업기업', '예비재창업자', '중소벤처기업진흥공단', '대출', '중소벤처기업부', '융자', '중소기업']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103602,
혁신성장촉진자금(2025년 중소벤처기업부 소관 소상공인 정책자금 융자계획 공고),중소기업,중소벤처기업부,유관기관지원사업,예산 소진시까지,2025-01-10T10:07:06,"['금융', '서울', '부산', '대구', '인천', '광주', '대전', '울산', '세종', '경기', '강원', '충북', '충남', '전북', '전남', '경북', '경남', '제주', '혁신성장촉진자금', '소상공인정책자금', '2025', '대환대출', '운전자금', '중소벤처기업진흥공단', '시설자금', '대출', '중소벤처기업부', '융자', '소상공인']",https://www.sbiz24.kr/#/extldPbanc/PBLN_000000000103588,
